year,lga,state,fpi_score,annual_rainfall_mm,population_exposed_thousands
2019,Dala,Kano,4.338978291,452,194
2019,Damaturu,Yobe,1.810518488,298,112
2019,Damban,Bauchi,2.666880479,548,104
2019,Dambatta,Kano,4.215773106,270,93
2019,Damboa,Borno,1.40376032,898,178
2019,Dan Musa,Katsina,4.259304638,171,195
2019,Dandi,Kebbi,2.696493974,376,181
2019,Dandume,Katsina,4.541455481,418,131
2019,Dange Shuni,Sokoto,3.234728278,916,87
2019,Danja,Katsina,4.591948453,562,51
2019,Darazo,Bauchi,2.886974193,110,137
2019,Dass,Bauchi,4.455089901,362,180
2019,Daura,Katsina,3.828441223,964,125
2019,Dawakin Kudu,Kano,4.484073973,119,57
2019,Dawakin Tofa,Kano,4.407783687,828,85
2019,Degema,Rivers,5.822335272,590,168
2019,Dekina,Kogi,8.889207314,553,180
2019,Demsa,Adamawa,2.433090804,981,59
2019,Dikwa,Borno,1.107431028,873,69
2019,Doguwa,Kano,4.654753483,830,149
2019,Doma,Nasarawa,7.731039065,303,135
2019,Donga,Taraba,5.967983043,908,163
2019,Dukku,Gombe,2.737631361,968,177
2019,Dunukofia,Anambra,9.581137657,174,85
2019,Dutse,Jigawa,4.086650632,600,92
2019,Dutsi,Katsina,3.945809384,120,198
2019,Dutsin Ma,Katsina,4.248814019,279,154
2019,Eastern Obolo,Akwa Ibom,5.210152308,198,166
2019,Ebonyi,Ebonyi,8.507737668,541,141
2019,Edati,Niger,5.157906409,317,55
2019,Ede North,Osun,5.987152894,162,135
2019,Ede South,Osun,5.979575539,585,53
2019,Edu,Kwara,4.880146179,643,161
2019,Efon,Ekiti,6.649827957,439,159
2019,Egbado North,Ogun,5.79406663,369,167
2019,Egbado South,Ogun,6.229869055,592,166
2019,Egbeda,Oyo,6.329704285,177,130
2019,Egbedore,Osun,5.789681594,326,192
2019,Egor,Edo,8.43530798,575,171
2019,Ehime Mbano,Imo,8.203675543,387,90
2019,Ejigbo,Osun,5.733039904,596,153
2019,Ekeremor,Bayelsa,6.28399645,435,173
2019,Eket,Akwa Ibom,5.130194346,207,176
2019,Ekiti,Kwara,6.413165855,430,157
2019,Ekiti East,Ekiti,7.479057153,633,150
2019,Ekiti South-West,Ekiti,6.808860342,183,165
2019,Ekiti West,Ekiti,6.74113977,824,83
2019,Ekwusigo,Anambra,8.944961786,103,173
2019,Eleme,Rivers,6.301313043,726,174
2019,Emohua,Rivers,6.95029865,708,97
2019,Emure,Ekiti,7.466552326,557,151
2019,Enugu East,Enugu,9.097364562,750,169
2019,Enugu North,Enugu,9.182049751,637,110
2019,Enugu South,Enugu,9.207980871,701,190
2019,Epe,Lagos,7.055978047,950,173
2019,Esan Central,Edo,8.953895473,479,68
2019,Esan North-East,Edo,9.043919563,377,170
2019,Esan South-East,Edo,9.16290298,734,113
2019,Esan West,Edo,8.869675848,770,112
2019,Ese Odo,Ondo,7.480775903,844,200
2019,Esit Eket,Akwa Ibom,4.902542305,359,85
2019,Essien Udim,Akwa Ibom,6.726972008,861,146
2019,Etche,Rivers,7.080743101,400,133
2019,Ethiope East,Delta,8.027231741,492,141
2019,Ethiope West,Delta,8.142822993,890,140
2019,Eti-Osa,Lagos,7.024321874,287,191
2019,Etim Ekpo,Akwa Ibom,6.441512942,337,110
2019,Etinan,Akwa Ibom,5.861376603,485,132
2019,Etsako Central,Edo,9.209749699,328,184
2019,Etsako East,Edo,8.997793249,889,199
2019,Etsako West,Edo,9.00248544,466,186
2019,Etung,Cross River,6.746132631,567,162
2019,Ewekoro,Ogun,6.422735995,581,180
2019,Ezeagu,Enugu,9.173989868,192,107
2019,Ezinihitte,Imo,8.008703828,237,188
2019,Ezza North,Ebonyi,8.508871372,896,127
2019,Ezza South,Ebonyi,8.276442952,484,161
2019,Fagge,Kano,4.497726917,730,108
2019,Fakai,Kebbi,3.272690715,362,136
2019,Faskari,Katsina,4.407959246,730,134
2019,Fika,Yobe,2.344635016,491,132
2019,Fufure,Adamawa,2.249507728,153,199
2019,Funakaye,Gombe,2.16643975,956,122
2019,Fune,Yobe,2.165487138,675,142
2019,Funtua,Katsina,4.431945067,683,196
2019,Gabasawa,Kano,4.254564261,463,84
2019,Gada,Sokoto,2.596256675,862,149
2019,Gagarawa,Jigawa,3.685230184,704,122
2019,Gamawa,Bauchi,2.883468701,972,128
2019,Ganjuwa,Bauchi,3.652208275,878,62
2019,Ganye,Adamawa,3.3789207,737,117
2019,Garki,Jigawa,4.034665341,716,103
2019,Garko,Kano,4.409779055,508,98
2019,Garum Mallam,Kano,4.684396088,948,74
2019,Gashaka,Taraba,4.825577585,567,165
2019,Gassol,Taraba,4.936269515,568,74
2019,Gaya,Kano,4.352760818,610,96
2019,Gbako,Niger,5.210547028,699,61
2019,Gboko,Benue,7.787577506,153,186
2019,Geidam,Yobe,1.749374751,309,153
2019,Gezawa,Kano,4.477650491,481,139
2019,Giade,Bauchi,3.209120457,337,90
2019,Girei,Adamawa,1.966602767,923,111
2019,Giwa,Kaduna,4.728506468,521,164
2019,Gokana,Rivers,6.030822595,453,170
2019,Gombe,Gombe,2.621883154,405,161
2019,Gombi,Adamawa,1.533875126,169,142
2019,Goronyo,Sokoto,2.864741526,877,185
2019,Gubio,Borno,1.527694141,888,90
2019,Gudu,Sokoto,2.433679878,107,57
2019,Gujba,Yobe,1.749072852,152,66
2019,Gulani,Yobe,1.943891396,360,141
2019,Guma,Benue,7.6073076,209,176
2019,Gumel,Jigawa,3.80602462,641,154
2019,Gummi,Zamfara,3.37657828,837,117
2019,Gurara,Niger,5.885578099,283,96
2019,Guri,Jigawa,2.828981961,678,53
2019,Gusau,Zamfara,4.232178821,273,164
2019,Guyuk,Adamawa,2.105519834,138,129
2019,Guzamala,Borno,1.303040823,573,200
2019,Gwadabawa,Sokoto,2.675343492,967,71
2019,Gwagwalada,Federal Capital Territory,6.34875825,206,153
2019,Gwale,Kano,4.434742928,928,184
2019,Gwandu,Kebbi,3.049519854,203,94
2019,Gwaram,Jigawa,3.595332197,947,199
2019,Gwarzo,Kano,4.57838672,570,116
2019,Gwer East,Benue,8.247105619,801,145
2019,Gwer West,Benue,8.335686949,677,81
2019,Gwiwa,Jigawa,4.150014765,669,170
2019,Gwoza,Borno,1.156085659,211,153
2019,Hadejia,Jigawa,3.763361454,801,197
2019,Hawul,Borno,1.564727817,119,84
2019,Hong,Adamawa,1.373867534,199,55
2019,Ibadan North,Oyo,5.705967426,424,80
2019,Ibadan North-East,Oyo,5.99694407,667,113
2019,Ibadan North-West,Oyo,6.096978545,516,153
2019,Ibadan South-East,Oyo,5.964014053,479,89
2019,Ibadan South-West,Oyo,6.324804783,567,188
2019,Ibaji,Kogi,9.294437105,922,160
2019,Ibarapa Central,Oyo,5.71212997,473,148
2019,Ibarapa East,Oyo,5.59822079,676,192
2019,Ibarapa North,Oyo,5.160055844,797,89
2019,Ibeju-Lekki,Lagos,6.95282836,525,109
2019,Ibeno,Akwa Ibom,4.660754919,980,63
2019,Ibesikpo Asutan,Akwa Ibom,5.928636142,561,113
2019,Ibi,Taraba,6.008417135,952,51
2019,Ibiono Ibom,Akwa Ibom,6.559291402,829,171
2019,Idah,Kogi,9.302609253,185,159
2019,Idanre,Ondo,7.784728089,630,51
2019,Ideato North,Imo,8.679838181,885,51
2019,Ideato South,Imo,8.618871212,248,50
2019,Idemili North,Anambra,8.929593086,468,146
2019,Idemili South,Anambra,8.912595113,924,145
2019,Ido,Oyo,5.915012077,491,134
2019,Ido/Osi,Ekiti,6.650406539,312,65
2019,Ifako-Ijaiye,Lagos,6.069405079,377,60
2019,Ife Central,Osun,6.398035169,346,53
2019,Ife East,Osun,6.636478628,656,107
2019,Ife North,Osun,6.733918508,790,57
2019,Ife South,Osun,6.948353539,431,185
2019,Ifedayo,Osun,6.046327496,726,77
2019,Ifedore,Ondo,7.222510921,319,68
2019,Ifelodun,Kwara,5.321851854,624,114
2019,Ifelodun,Osun,5.892378569,328,67
2019,Ifo,Ogun,6.637051274,481,97
2019,Igabi,Kaduna,4.793287636,739,158
2019,Igalamela/Odolu,Kogi,9.239937256,916,98
2019,Igbo Etiti,Enugu,9.258207989,196,160
2019,Igbo Eze North,Enugu,9.220034242,823,168
2019,Igbo Eze South,Enugu,9.373828093,245,52
2019,Igueben,Edo,9.079925919,194,100
2019,Ihiala,Anambra,8.581978559,936,182
2019,Ihitte/Uboma,Imo,8.18521142,672,134
2019,Ijebu East,Ogun,7.164691339,293,138
2019,Ijebu North,Ogun,6.837853078,252,113
2019,Ijebu North East,Ogun,7.016854014,737,55
2019,Ijebu Ode,Ogun,7.071136665,105,153
2019,Ijero,Ekiti,6.440996806,429,165
2019,Ijumu,Kogi,7.731982963,773,167
2019,Ika,Akwa Ibom,6.5936958,243,149
2019,Ika North East,Delta,8.921329435,159,152
2019,Ika South,Delta,8.898598807,826,158
2019,Ikara,Kaduna,4.770508846,955,156
2019,Ikeduru,Imo,8.099656185,570,186
2019,Ikeja,Lagos,6.718685865,985,168
2019,Ikenne,Ogun,7.092402816,181,151
2019,Ikere,Ekiti,7.323773967,539,84
2019,Ikole,Ekiti,6.953776573,249,200
2019,Ikom,Cross River,7.2063412,153,124
2019,Ikono,Akwa Ibom,6.8468104,715,76
2019,Ikorodu,Lagos,6.848115308,329,156
2019,Ikot Abasi,Akwa Ibom,5.4563124,512,64
2019,Ikot Ekpene,Akwa Ibom,6.754499435,562,113
2019,Ikpoba Okha,Edo,8.328845238,249,79
2019,Ikwerre,Rivers,7.206719212,839,200
2019,Ikwo,Ebonyi,7.864977318,260,66
2019,Ikwuano,Abia,7.260189116,625,155
2019,Ila,Osun,6.095597744,540,67
2019,Ilaje,Ondo,7.319845387,971,184
2019,Ile Oluji/Okeigbo,Ondo,7.124626432,267,168
2019,Ilejemeje,Ekiti,6.598436069,734,111
2019,Ilesa East,Osun,6.646932125,319,196
2019,Ilesa West,Osun,6.181193352,263,55
2019,Illela,Sokoto,2.515159941,234,57
2019,Ilorin East,Kwara,4.963409901,734,128
2019,Ilorin South,Kwara,5.022735655,395,111
2019,Ilorin West,Kwara,4.629268837,139,111
2019,Imeko Afon,Ogun,5.081751993,877,152
2019,Ingawa,Katsina,4.221226785,784,80
2019,Ini,Akwa Ibom,7.201034142,962,176
2019,Ipokia,Ogun,6.043400621,106,113
2019,Irele,Ondo,7.677108685,348,74
2019,Irepo,Oyo,3.540908835,926,141
2019,Irepodun,Kwara,5.865460736,277,84
2019,Irepodun,Osun,6.088694096,707,196
2019,Irepodun/Ifelodun,Ekiti,6.903600649,561,180
2019,Irewole,Osun,6.547868199,985,189
2019,Isa,Sokoto,3.217728205,445,199
2019,Ise/Orun,Ekiti,7.50762514,702,163
2019,Iseyin,Oyo,4.953915793,236,127
2019,Ishielu,Ebonyi,8.666781624,203,119
2019,Isi Uzo,Enugu,9.022945298,804,174
2019,Isiala Ngwa North,Abia,7.404406965,460,75
2019,Isiala Ngwa South,Abia,7.491063807,288,89
2019,Isiala Mbano,Imo,8.396321678,298,56
2019,Isin,Kwara,5.781359877,433,126
2019,Isuikwuato,Abia,8.268680504,822,62
2019,Isokan,Osun,6.640389511,280,153
2019,Isoko North,Delta,8.022756875,243,95
2019,Isoko South,Delta,7.711400032,652,175
2019,Isu,Imo,8.027656794,612,127
2019,Itas/Gadau,Bauchi,3.432468665,828,93
2019,Itesiwaju,Oyo,4.31529918,609,124
2019,Itu,Akwa Ibom,6.341251469,370,67
2019,Ivo,Ebonyi,8.214590669,613,52
2019,Iwajowa,Oyo,4.458658549,995,62
2019,Iwo,Osun,6.072232511,242,169
2019,Izzi,Ebonyi,8.195063249,778,87
2019,Jaba,Kaduna,5.991041213,586,117
2019,Jada,Adamawa,2.926266294,764,110
2019,Jahun,Jigawa,3.828013718,628,183
2019,Jakusko,Yobe,2.555578131,891,140
2019,Jalingo,Taraba,3.353255272,291,61
2019,Jama'are,Bauchi,3.464705507,886,55
2019,Jega,Kebbi,3.02049237,279,129
2019,Jema'a,Kaduna,6.019838274,569,178
2019,Jere,Borno,1.280919158,948,75
2019,Jibia,Katsina,3.734375106,684,98
2019,Jos East,Plateau,4.893338863,500,188
2019,Jos North,Plateau,5.024251699,653,107
2019,Jos South,Plateau,5.258107612,122,105
2019,Kabba/Bunu,Kogi,7.547367215,399,68
2019,Kabo,Kano,4.531101772,166,169
2019,Kachia,Kaduna,5.455289535,645,122
2019,Kaduna North,Kaduna,4.978954554,777,80
2019,Kaduna South,Kaduna,4.870970249,608,182
2019,Kafin Hausa,Jigawa,3.454037284,276,118
2019,Kafur,Katsina,4.603476105,918,126
2019,Kaga,Borno,1.628441025,371,67
2019,Kagarko,Kaduna,5.934214075,606,85
2019,Kaiama,Kwara,3.309026888,945,186
2019,Kaita,Katsina,3.591246149,236,64
2019,Kajola,Oyo,4.634279314,310,113
2019,Kajuru,Kaduna,5.031450427,720,169
2019,Kala/Balge,Borno,1.034729727,745,65
2019,Kalgo,Kebbi,2.805411661,452,55
2019,Kaltungo,Gombe,2.514192844,677,134
2019,Kanam,Plateau,4.275424146,432,84
2019,Kankara,Katsina,4.451966768,991,185
2019,Kanke,Plateau,4.905653556,218,50
2019,Kankia,Katsina,4.238857478,616,165
2019,Kano Municipal,Kano,4.414897084,144,83
2019,Karasuwa,Yobe,2.391743909,142,74
2019,Karaye,Kano,4.698461056,225,80
2019,Karim-Lamido,Taraba,3.716611347,184,191
2019,Karu,Nasarawa,6.609706407,269,82
2019,Katagum,Bauchi,3.147602288,612,161
2019,Katcha,Niger,5.643051024,299,173
2019,Katsina,Katsina,3.83998692,391,168
2019,Katsina Ala,Benue,6.866538882,537,160
2019,Kaugama,Jigawa,3.466228953,783,54
2019,Kaura,Kaduna,5.588502301,169,83
2019,Kaura Namoda,Zamfara,3.870747598,213,170
2019,Kauru,Kaduna,5.083766855,589,148
2019,Kazaure,Jigawa,4.20570794,890,80
2019,Keana,Nasarawa,7.34047776,390,169
2019,Kebbe,Sokoto,3.14201756,848,59
2019,Keffi,Nasarawa,6.820826054,600,146
2019,Khana,Rivers,5.745824561,271,61
2019,Kibiya,Kano,4.696007073,372,88
2019,Kirfi,Bauchi,3.229887469,519,169
2019,Kiri Kasama,Jigawa,3.066893649,133,142
2019,Kiru,Kano,4.792736083,470,142
2019,Kiyawa,Jigawa,3.844907052,293,166
2019,Kogi,Kogi,7.998436461,692,66
2019,Koko/Besse,Kebbi,2.905675062,123,85
2019,Kokona,Nasarawa,6.988141172,689,57
2019,Kolokuma/Opokuma,Bayelsa,7.202327121,153,170
2019,Konduga,Borno,1.338763241,936,142
2019,Konshisha,Benue,7.959197674,910,148
2019,Kontagora,Niger,3.754988629,402,149
2019,Kosofe,Lagos,6.954950333,913,117
2019,Kubau,Kaduna,4.711600276,591,139
2019,Kudan,Kaduna,4.630742749,721,75
2019,Kuje,Federal Capital Territory,7.194632773,145,126
2019,Kukawa,Borno,1.118842816,431,88
2019,Kumbotso,Kano,4.547854821,843,89
2019,Kunchi,Kano,4.386018966,278,128
2019,Kura,Kano,4.695058823,816,100
2019,Kurfi,Katsina,3.98501484,337,58
2019,Kurmi,Taraba,5.637099822,685,64
2019,Kusada,Katsina,4.316615656,141,170
2019,Kwali,Federal Capital Territory,6.901328459,940,70
2019,Kwami,Gombe,2.406111994,189,134
2019,Kwande,Benue,6.862898783,716,158
2019,Kware,Sokoto,2.905578806,408,139
2019,Kwaya Kusar,Borno,1.904856424,666,143
2019,Lafia,Nasarawa,6.767241205,914,107
2019,Lagelu,Oyo,6.132495577,873,50
2019,Lagos Island,Lagos,6.89512984,738,121
2019,Lagos Mainland,Lagos,6.540875912,813,135
2019,Lamurde,Adamawa,2.530731114,323,176
2019,Langtang North,Plateau,5.070574884,756,70
2019,Langtang South,Plateau,5.703553263,598,166
2019,Lapai,Niger,6.772959284,640,91
2019,Lau,Taraba,3.133939239,556,198
2019,Lavun,Niger,4.553686619,578,50
2019,Lere,Kaduna,4.852527084,736,175
2019,Logo,Benue,7.214364945,554,92
2019,Lokoja,Kogi,7.556198965,302,99
2019,Machina,Yobe,2.879830366,777,62
2019,Madagali,Adamawa,1.068221368,972,168
2019,Madobi,Kano,4.53942115,190,152
2019,Mafa,Borno,1.260348076,428,171
2019,Magama,Niger,3.375814994,362,68
2019,Magumeri,Borno,1.559432582,525,116
2019,Mai'adua,Katsina,3.772907209,820,155
2019,Maiduguri,Borno,1.339186708,105,140
2019,Maigatari,Jigawa,3.453557491,319,64
2019,Maiha,Adamawa,1.428787552,789,63
2019,Maiyama,Kebbi,2.939542258,771,95
2019,Makoda,Kano,4.202915319,511,104
2019,Makurdi,Benue,7.94595865,429,146
2019,Malam Madori,Jigawa,3.178763437,634,131
2019,Malumfashi,Katsina,4.553693753,806,69
2019,Mangu,Plateau,5.393051746,485,123
2019,Mani,Katsina,3.853846198,476,138
2019,Maradun,Zamfara,3.520587691,304,118
2019,Mariga,Niger,3.881705966,244,179
2019,Makarfi,Kaduna,4.778543366,525,77
2019,Marte,Borno,1.234139737,336,83
2019,Maru,Zamfara,4.050721194,658,194
2019,Mashegu,Niger,3.816668856,522,144
2019,Mashi,Katsina,3.67867818,496,118
2019,Matazu,Katsina,4.342317382,621,185
2019,Mayo Belwa,Adamawa,2.886313948,710,119
2019,Mbaitoli,Imo,8.161507402,457,176
2019,Mbo,Akwa Ibom,4.869495749,229,94
2019,Michika,Adamawa,1.122697208,922,151
2019,Miga,Jigawa,3.653696515,697,135
2019,Mikang,Plateau,5.361579914,657,117
2019,Minjibir,Kano,4.478889068,855,176
2019,Misau,Bauchi,3.03361202,780,124
2019,Mkpat Enin,Akwa Ibom,5.603063437,824,168
2019,Moba,Ekiti,6.179930846,685,126
2019,Mobbar,Borno,1.426291794,736,107
2019,Mokwa,Niger,4.764764422,432,53
2019,Monguno,Borno,1.211201406,294,157
2019,Mopa Muro,Kogi,7.163498585,876,199
2019,Moro,Kwara,4.314017929,828,127
2019,Mubi North,Adamawa,1.112694062,668,153
2019,Mubi South,Adamawa,1.308057291,450,190
2019,Musawa,Katsina,4.417235304,103,85
2019,Mushin,Lagos,6.886555195,702,75
2019,Muya,Niger,5.27183282,418,192
2019,Nafada,Gombe,2.289287379,182,115
2019,Nangere,Yobe,2.540204464,440,54
2019,Nasarawa,Kano,4.115791321,740,72
2019,Nasarawa,Nasarawa,7.788356618,601,181
2019,Nasarawa Eggon,Nasarawa,6.87528373,948,95
2019,Ndokwa East,Delta,8.387509895,857,61
2019,Ndokwa West,Delta,8.439997902,467,117
2019,Nembe,Bayelsa,5.694497409,123,134
2019,Ngala,Borno,1.133910528,871,108
2019,Nganzai,Borno,1.359193041,270,78
2019,Ngaski,Kebbi,3.212886542,490,58
2019,Ngor Okpala,Imo,7.606991543,250,81
2019,Nguru,Yobe,2.735658774,388,184
2019,Ningi,Bauchi,4.301811436,991,105
2019,Njaba,Imo,8.315949917,795,140
2019,Njikoka,Anambra,8.908400536,659,147
2019,Nkanu East,Enugu,8.707048026,358,160
2019,Nkanu West,Enugu,8.880185657,280,106
2019,Nkwerre,Imo,8.688904762,642,139
2019,Nnewi North,Anambra,9.131409645,126,140
2019,Nnewi South,Anambra,8.861265755,319,83
2019,Nsit Atai,Akwa Ibom,5.581871152,829,76
2019,Nsit Ibom,Akwa Ibom,5.777760347,856,170
2019,Nsit Ubium,Akwa Ibom,5.390363353,245,160
2019,Nsukka,Enugu,9.142592748,355,63
2019,Numan,Adamawa,2.509001388,116,104
2019,Nwangele,Imo,8.10821867,953,118
2019,Obafemi Owode,Ogun,6.572646501,589,161
2019,Obanliku,Cross River,6.746640046,814,189
2019,Obi,Benue,8.458504004,572,109
2019,Obi,Nasarawa,7.19022878,417,185
2019,Obi Ngwa,Abia,7.052772262,765,171
2019,Obio-Akpor,Rivers,6.558793885,821,114
2019,Obokun,Osun,6.145444334,588,188
2019,Obot Akara,Akwa Ibom,6.802885585,782,124
2019,Obowo,Imo,7.761636019,213,164
2019,Obubra,Cross River,7.50972724,816,84
2019,Obudu,Cross River,7.242853473,153,180
2019,Odeda,Ogun,6.15212459,261,68
2019,Odigbo,Ondo,7.498265348,330,118
2019,Odo-Otin,Osun,5.558851038,765,98
2019,Odogbolu,Ogun,6.947443867,587,133
2019,Odukpani,Cross River,6.143340816,419,119
2019,Offa,Kwara,5.671268145,989,103
2019,Ofu,Kogi,9.124922327,826,178
2019,Ogba/Egbema/Ndoni,Rivers,7.822907386,543,147
2019,Ogbadibo,Benue,9.159102488,351,77
2019,Ogbaru,Anambra,8.682292402,462,168
2019,Ogbia,Bayelsa,6.209118236,332,142
2019,Ogbomosho North,Oyo,5.743052959,100,199
2019,Ogbomosho South,Oyo,4.873806,696,120
2019,Ogo Oluwa,Oyo,5.367516279,188,160
2019,Ogoja,Cross River,7.635124868,229,89
2019,Ogori/Magongo,Kogi,8.393906911,231,118
2019,Ogu-Bolo,Rivers,5.644994378,353,101
2019,Ogun Waterside,Ogun,7.28531233,881,193
2019,Oguta,Imo,8.318800669,854,192
2019,Ohafia,Abia,7.515782576,683,69
2019,Ohaji/Egbema,Imo,7.864623104,436,135
2019,Ohaozara,Ebonyi,8.336079756,392,134
2019,Ohaukwu,Ebonyi,8.617763466,390,195
2019,Ohimini,Benue,8.819984674,944,117
2019,Oji River,Enugu,8.95333811,686,184
2019,Ojo,Lagos,6.525376439,680,113
2019,Oju,Benue,8.256744921,325,50
2019,Oke Ero,Kwara,6.222540924,197,187
2019,Okehi,Kogi,8.416499206,509,59
2019,Okene,Kogi,8.748204867,490,87
2019,Okigwe,Imo,8.480749607,964,157
2019,Okitipupa,Ondo,7.422558696,141,187
2019,Okobo,Akwa Ibom,5.329217275,836,137
2019,Okpe,Delta,7.850666158,825,80
2019,Okpokwu,Benue,8.886601356,910,63
2019,Okrika,Rivers,6.004081345,117,120
2019,Ola-Oluwa,Osun,5.797996348,730,146
2019,Olamaboro,Kogi,9.118809812,349,85
2019,Olorunda,Osun,5.669036269,556,107
2019,Olorunsogo,Oyo,3.871857813,840,89
2019,Oluyole,Oyo,6.462737918,438,133
2019,Omala,Kogi,8.536656344,695,92
2019,Omuma,Rivers,6.87376976,636,61
2019,Ona-Ara,Oyo,6.425115672,693,52
2019,Ondo East,Ondo,7.266405493,995,103
2019,Ondo West,Ondo,7.309427544,804,103
2019,Onicha,Ebonyi,8.409977619,880,141
2019,Onitsha North,Anambra,9.008273125,419,63
2019,Onitsha South,Anambra,9.11878252,194,181
2019,Onna,Akwa Ibom,5.18060236,817,75
2019,Opobo-Nkoro,Rivers,5.091992537,841,178
2019,Oredo,Edo,7.999292135,348,97
2019,Orelope,Oyo,3.581133413,783,105
2019,Orhionmwon,Edo,8.530478298,340,171
2019,Ori Ire,Oyo,4.679027305,738,64
2019,Oriade,Osun,6.792013236,472,80
2019,Orlu,Imo,8.536016846,928,135
2019,Orolu,Osun,5.550322056,662,56
2019,Oron,Akwa Ibom,5.319112301,222,132
2019,Orsu,Imo,8.431054115,630,125
2019,Oru East,Imo,8.404293537,339,185
2019,Oru West,Imo,8.704231501,330,161
2019,Oruk Anam,Akwa Ibom,5.987497866,176,79
2019,Orumba North,Anambra,8.894331672,810,119
2019,Orumba South,Anambra,8.89018195,988,61
2019,Ose,Ondo,8.291763181,681,154
2019,Oshimili North,Delta,9.040786684,517,90
2019,Oshimili South,Delta,9.11984396,369,158
2019,Oshodi-Isolo,Lagos,6.676822186,680,153
2019,Osisioma,Abia,7.067859093,946,170
2019,Osogbo,Osun,5.862309138,778,197
2019,Otukpo,Benue,8.595357819,717,158
2019,Ovia North-East,Edo,8.201147092,539,137
2019,Ovia South-West,Edo,7.883716174,692,68
2019,Owan East,Edo,8.773000857,403,93
2019,Owan West,Edo,8.572980576,597,93
2019,Owerri Municipal,Imo,7.6539433,290,62
2019,Owerri North,Imo,7.804702103,645,84
2019,Owerri West,Imo,7.912069738,760,77
2019,Owo,Ondo,8.059685628,396,138
2019,Oye,Ekiti,6.793880145,246,145
2019,Oyi,Anambra,9.166769505,271,83
2019,Oyigbo,Rivers,6.230403662,127,71
2019,Oyo East,Oyo,5.709406333,880,119
2019,Oyo West,Oyo,5.080522236,483,51
2019,Oyun,Kwara,5.509046528,706,180
2019,Paikoro,Niger,5.607069646,752,78
2019,Pankshin,Plateau,5.23020757,324,53
2019,Patani,Delta,6.959290777,590,87
2019,Pategi,Kwara,6.115504737,554,144
2019,Port Harcourt,Rivers,6.36550649,537,167
2019,Potiskum,Yobe,2.35236762,221,126
2019,Qua'an Pan,Plateau,6.197210944,777,178
2019,Rabah,Sokoto,3.217487604,196,156
2019,Rafi,Niger,4.441401656,225,119
2019,Rano,Kano,4.604919125,477,123
2019,Remo North,Ogun,6.7624103,153,111
2019,Rijau,Niger,3.408219056,589,81
2019,Rimi,Katsina,3.828793966,140,185
2019,Rimin Gado,Kano,4.791791856,268,188
2019,Ringim,Jigawa,4.155753094,638,166
2019,Riyom,Plateau,5.436483542,624,151
2019,Rogo,Kano,4.716971562,365,157
2019,Roni,Jigawa,4.335595846,938,100
2019,Sabon Gari,Kaduna,4.620948374,554,146
2019,Sabon Birni,Sokoto,2.913288688,718,99
2019,Sabuwa,Katsina,4.590949784,934,174
2019,Safana,Katsina,4.06357442,167,93
2019,Sagbama,Bayelsa,7.106539541,314,64
2019,Sakaba,Kebbi,3.712466951,907,187
2019,Saki East,Oyo,3.725456139,534,166
2019,Saki West,Oyo,3.422183951,620,68
2019,Sandamu,Katsina,4.047253741,916,179
2019,Sanga,Kaduna,6.096446103,520,88
2019,Sapele,Delta,7.75667878,174,89
2019,Sardauna,Taraba,5.072882079,995,108
2019,Shagamu,Ogun,6.9135216,174,173
2019,Shagari,Sokoto,3.252056888,967,169
2019,Shanga,Kebbi,3.064531075,339,50
2019,Shani,Borno,1.88575444,101,55
2019,Shanono,Kano,4.46741511,674,82
2019,Shelleng,Adamawa,1.970913068,441,63
